Display Name,View Count,Title,Publish Time,URL,Thumbnail URL
璐洛洛,32659,【靈魂潮汐】新手必知遊玩觀念▸前期最推薦首抽&隊伍！如何挑選適合的蘊靈？迷宮隱藏路線怎麼看？如何快速提升戰力？人偶養成重點須知 ▹璐洛洛◃,2022-03-07T15:30:24Z,https://www.youtube.com/watch?v=k4_u_NvhgcE,https://i.ytimg.com/vi/k4_u_NvhgcE/mqdefault.jpg
懶貓子,32294,【官方烤肉#18】 說好的新手村呢?Q_Q 好想打倒KSP啊啊啊 #雀魂 ft.貝莉莓 杏仁ミル KSP,2022-03-24T12:02:07Z,https://www.youtube.com/watch?v=zB0TLXgiaS8,https://i.ytimg.com/vi/zB0TLXgiaS8/mqdefault.jpg
璐洛洛,32035,🔴AR60 ASIA【#原神 / Genshin】滿命綾人&溫迪代抽預約中！準備好了嗎？每周日滷肉幫到你家！ ▹璐洛洛◃,2022-03-27T20:26:24Z,https://www.youtube.com/watch?v=HSLZX78NFMY,https://i.ytimg.com/vi/HSLZX78NFMY/mqdefault.jpg
懶貓子,30404,【#Rumi加班配信】SC / member → ＋配信時間？！【Day6】｜Rumi/懶貓子,2022-03-31T05:00:11Z,https://www.youtube.com/watch?v=ODXjMElNcEg,https://i.ytimg.com/vi/ODXjMElNcEg/mqdefault.jpg
李李鈴蘭,30335,【歌回LA】哇賽！唱歌LA🐾｜Singing stream,2022-04-02T13:28:21Z,https://www.youtube.com/watch?v=9Cbu6417DKQ,https://i.ytimg.com/vi/9Cbu6417DKQ/mqdefault.jpg
懶貓子,29935,【#Rumi加班配信】SC / member → ＋配信時間？！※~22:30追加時間２倍中【Day5】｜Rumi/懶貓子,2022-03-30T20:13:59Z,https://www.youtube.com/watch?v=_Xwwv2WdbnI,https://i.ytimg.com/vi/_Xwwv2WdbnI/mqdefault.jpg
懶貓子,29569,"【#雀魂】麻將連動！！🀄✨ft.貝莉莓,杏仁ミル,KSP ｜Rumi/懶貓子",2022-03-07T17:42:18Z,https://www.youtube.com/watch?v=VIZFPguLxMQ,https://i.ytimg.com/vi/VIZFPguLxMQ/mqdefault.jpg
璐洛洛,29466,【靈魂潮汐】20隻全人偶實用點評分析▸感電隊核心角是誰？流血隊T0主C是誰？不知道培養哪隻人偶？技能模組哪個比較實用？什麼人偶可以養到後期？ ▹璐洛洛◃,2022-03-11T14:00:13Z,https://www.youtube.com/watch?v=usyZwyxdYsg,https://i.ytimg.com/vi/usyZwyxdYsg/mqdefault.jpg
懶貓子,28811,【#Rumi加班配信】SC / member → ＋配信時間？！【Day1】｜Rumi/懶貓子,2022-03-26T11:14:49Z,https://www.youtube.com/watch?v=EEdmefYeYz8,https://i.ytimg.com/vi/EEdmefYeYz8/mqdefault.jpg
懶貓子,28043,【新衣装披露】超可愛的偶像服・・💕💕｜Rumi/懶貓子,2022-04-01T14:32:44Z,https://www.youtube.com/watch?v=wEIHZuNwrbg,https://i.ytimg.com/vi/wEIHZuNwrbg/mqdefault.jpg
小笙,27947,【小笙】4/1｜ !加班 x !活動 x !Paimon x !Reward x !Genshin｜今天陽光明媚嗎 這次真的加班台 (●˙▿˙●) | !MC,2022-04-01T04:54:33Z,https://www.twitch.tv/videos/1442855683,https://static-cdn.jtvnw.net/cf_vods/d1m7jfoe9zdc1j/a9d771460412eda7a7cb_lisheng_tw_46034413389_1648788864//thumb/thumb0-%{width}x%{height}.jpg
懶貓子,27880,【#Rumi加班配信】SC / member → ＋配信時間？！【Day2】｜Rumi/懶貓子,2022-03-27T20:18:12Z,https://www.youtube.com/watch?v=RpvnX1dVG6U,https://i.ytimg.com/vi/RpvnX1dVG6U/mqdefault.jpg
浠Mizuki,26752,Deja Vu (Uki Violeta Original Lore Song) / 浠Mizuki【日常唱歌練習 #05】中文字幕,2022-03-22T12:00:10Z,https://www.youtube.com/watch?v=bVdlv184Kik,https://i.ytimg.com/vi/bVdlv184Kik/mqdefault.jpg
希靈,26490,ASMR 台灣｜榨取！舔入深處的聲音❤️殺生石爆了～我來霍霍人類｜Ear licking and whispering｜耳舐Ｏ、ささやく【Healing希靈/VTuber】,2022-03-11T17:33:38Z,https://www.youtube.com/watch?v=R5beeC4sOHg,https://i.ytimg.com/vi/R5beeC4sOHg/mqdefault.jpg
浠Mizuki,26239,告知,2022-04-01T13:00:13Z,https://www.youtube.com/watch?v=yGo8UYqW3Lk,https://i.ytimg.com/vi/yGo8UYqW3Lk/mqdefault.jpg
懶貓子,25829,【#Rumi加班配信】SC / member → ＋配信時間？！【Day3】｜Rumi/懶貓子,2022-03-27T21:10:41Z,https://www.youtube.com/watch?v=ubtoitiUx7M,https://i.ytimg.com/vi/ubtoitiUx7M/mqdefault.jpg
浠Mizuki,24850,【歌枠】古風歌回【浠Mizuki Karaoke】,2022-03-19T15:18:28Z,https://www.youtube.com/watch?v=_UbcTq_fN84,https://i.ytimg.com/vi/_UbcTq_fN84/mqdefault.jpg
璐洛洛,24530,【原神】滿命八重神子抽卡精華▸🤣為什麼抽卡都會看錯，這次道歉又要社死5MA？ ▹璐洛洛◃,2022-04-02T10:30:13Z,https://www.youtube.com/watch?v=G_C5wFzG8bc,https://i.ytimg.com/vi/G_C5wFzG8bc/mqdefault.jpg
悠白,24434,【#悠姊姊ASMR 3】頭髮好像長了呢？姊姊幫你剪一下吧？｜ #悠白 #Ubye #悠姊姊 #中文音聲 #ASMR #音聲,2022-03-27T14:30:04Z,https://www.youtube.com/watch?v=ZvhIk0wXJuE,https://i.ytimg.com/vi/ZvhIk0wXJuE/mqdefault.jpg
璐洛洛,24298,【原神】鍾離/甘雨抽卡精華▸🤣歐氣閒遊，邊抽邊講幹話？幫觀眾抽卡就是這麼樸實無華 ▹璐洛洛◃,2022-03-24T13:30:13Z,https://www.youtube.com/watch?v=NjZYYFrMGk8,https://i.ytimg.com/vi/NjZYYFrMGk8/mqdefault.jpg
懶貓子,23810,【#Rumi加班配信】SC / member → ＋配信時間？！【Day3】｜Rumi/懶貓子,2022-03-28T17:01:05Z,https://www.youtube.com/watch?v=aRQyZmRtAek,https://i.ytimg.com/vi/aRQyZmRtAek/mqdefault.jpg
懶貓子,23440,【#Rumi加班配信】SC / member → ＋配信時間？！一日限定追加時間２倍中※~22:30【Day4】｜Rumi/懶貓子,2022-03-29T10:28:07Z,https://www.youtube.com/watch?v=LfU2HbMtSPo,https://i.ytimg.com/vi/LfU2HbMtSPo/mqdefault.jpg
杏仁ミル,23071,活人時間英雄聯盟，可能有觀眾場【新手注意】,2022-03-15T18:08:01Z,https://www.youtube.com/watch?v=qSaQl_kLEzQ,https://i.ytimg.com/vi/qSaQl_kLEzQ/mqdefault.jpg
懶貓子,22912,【#Rumi加班配信】SC / member → ＋配信時間？！【Day4】一日限定追加時間２倍中※~22:30｜Rumi/懶貓子,2022-03-30T03:08:36Z,https://www.youtube.com/watch?v=7YZrjPk8SMY,https://i.ytimg.com/vi/7YZrjPk8SMY/mqdefault.jpg
璐洛洛,22809,【原神】八重晴子來我家！小保底還沒出來前千萬不要亂插旗😭 ▹璐洛洛◃,2022-03-17T14:00:13Z,https://www.youtube.com/watch?v=weOOUFCDTk0,https://i.ytimg.com/vi/weOOUFCDTk0/mqdefault.jpg
李李鈴蘭,22456,【遊戲GO】Jump King｜聽說這款遊戲簡單又充滿樂趣🥺✨ #李李鈴蘭 #JumpKing,2022-03-26T14:39:13Z,https://www.youtube.com/watch?v=8QrwlSSQZlc,https://i.ytimg.com/vi/8QrwlSSQZlc/mqdefault.jpg
懶貓子,22406,【#Rumi加班配信】SC / member → ＋配信時間？！【Day1】｜Rumi/懶貓子,2022-03-26T10:16:14Z,https://www.youtube.com/watch?v=9llaxdAvvPw,https://i.ytimg.com/vi/9llaxdAvvPw/mqdefault.jpg
杏仁ミル,21814,Poppy Playtime....壞掉的遊戲工廠壞掉的主播,2022-03-21T15:44:05Z,https://www.youtube.com/watch?v=pwgbsR4gpHg,https://i.ytimg.com/vi/pwgbsR4gpHg/mqdefault.jpg
浠Mizuki,21105,【歌枠】白色情人節來唱甜甜的歌吧❤【浠Mizuki Karaoke】,2022-03-12T15:32:14Z,https://www.youtube.com/watch?v=4TVGbTca7e4,https://i.ytimg.com/vi/4TVGbTca7e4/mqdefault.jpg
杏仁ミル,20411,"聊聊天唱唱歌( 'ω'  و( و""♪",2022-03-12T07:22:59Z,https://www.youtube.com/watch?v=H1Sa3bpuiD4,https://i.ytimg.com/vi/H1Sa3bpuiD4/mqdefault.jpg
李李鈴蘭,19802,【#凝視實驗】體驗：最難的就是什麼也不做｜The hardest thing is to do Something which is close to do Nothing. #李李鈴蘭,2022-03-22T13:34:01Z,https://www.youtube.com/watch?v=36aqYrLZR6g,https://i.ytimg.com/vi/36aqYrLZR6g/mqdefault.jpg
懶貓子,19732,【耐久配信中】のんびり原神✨｜Rumi/懶貓子,2022-03-27T18:37:22Z,https://www.twitch.tv/videos/1438571396,https://static-cdn.jtvnw.net/cf_vods/d1m7jfoe9zdc1j/0c4d5da142f3425316f4_rumi0813_45988781949_1648406233//thumb/thumb0-%{width}x%{height}.jpg
浠Mizuki,19671,【深夜歌枠】四月也要睡飽飽zZZ #睡眠導入【浠Mizuki Karaoke】,2022-04-02T17:22:04Z,https://www.youtube.com/watch?v=A0rGG5yQqsQ,https://i.ytimg.com/vi/A0rGG5yQqsQ/mqdefault.jpg
杏仁ミル,19424,開嗓練習唱個歌,2022-03-18T05:13:05Z,https://www.youtube.com/watch?v=Sa9cRT407mU,https://i.ytimg.com/vi/Sa9cRT407mU/mqdefault.jpg
浠Mizuki,19399,アリスブルー / 浠Mizuki【歌ってみた】#空帕斯,2022-03-27T10:00:24Z,https://www.youtube.com/watch?v=WHngG5NPnZ4,https://i.ytimg.com/vi/WHngG5NPnZ4/mqdefault.jpg
懶貓子,19217,【#Rumi加班配信】SC / member → ＋配信時間？！【Day2】｜Rumi/懶貓子,2022-03-27T20:18:18Z,https://www.youtube.com/watch?v=8TCaNgAFmHc,https://i.ytimg.com/vi/8TCaNgAFmHc/mqdefault.jpg
李李鈴蘭,19191,【愚人節LA】當靈魂...進錯了身體？！ #李李鈴蘭 #瑪格麗特溫特斯,2022-04-01T12:57:15Z,https://www.youtube.com/watch?v=9LerZX-nCcE,https://i.ytimg.com/vi/9LerZX-nCcE/mqdefault.jpg
藥師寺丹,19183,[廢片精華]嗚呼嗚呼...嗚嗚呼...嗚呼呼嗚呼嗚呼!,2022-03-08T04:15:00Z,https://www.youtube.com/watch?v=K6YsS7zIYW0,https://i.ytimg.com/vi/K6YsS7zIYW0/mqdefault.jpg
璐洛洛,19138,【原神】0命珊瑚宮心海，單人SOLO無腦應戰😎雷電將軍周本BOSS！滿精煉甜甜圈不滅月華特輯，心海狂喜... ▹璐洛洛◃,2022-03-14T15:00:12Z,https://www.youtube.com/watch?v=C_nzdh6COfA,https://i.ytimg.com/vi/C_nzdh6COfA/mqdefault.jpg
璐洛洛,19135,🔴LIVE【棉花糖快問快答】11~13萬訂閱中途の感謝! 想問或想跟洛洛聊什麼都可以來投棉花糖! ▹璐洛洛◃,2022-03-19T17:47:39Z,https://www.youtube.com/watch?v=AZSNLy-oiag,https://i.ytimg.com/vi/AZSNLy-oiag/mqdefault.jpg
杏仁ミル,19101,我差點忘記這遊戲是恐怖遊戲💦黎明死線菜雞躲貓貓 ft.夕焼、Beimu 唄姆、鼠屋栗太、祈菈‧貝希毛絲,2022-03-12T16:10:25Z,https://www.youtube.com/watch?v=Mk84-IPeqak,https://i.ytimg.com/vi/Mk84-IPeqak/mqdefault.jpg
浠Mizuki,18831,【ゲリラ歌枠】SING【浠Mizuki Karaoke】,2022-03-20T15:25:32Z,https://www.youtube.com/watch?v=qfSIq225Wvo,https://i.ytimg.com/vi/qfSIq225Wvo/mqdefault.jpg
露恰露恰,18402,【第2次的相遇】人類好呀，我是蘿恰🍻【露恰露恰．Vtuber】,2022-04-04T16:03:53Z,https://www.youtube.com/watch?v=7HyKV3nJYaw,https://i.ytimg.com/vi/7HyKV3nJYaw/mqdefault.jpg
碧兒,18189,【碧兒Ch】Vtuber一問一答自我介紹(台灣Vtuber),2022-03-24T12:50:50Z,https://www.youtube.com/watch?v=C_fjFfiJJ_k,https://i.ytimg.com/vi/C_fjFfiJJ_k/mqdefault.jpg
烟花蹦蹦蹦,18129,【烟花】下雨嘩啦啦！過兩天生日拉_(:3 ⌒ﾞ)_  !新貼圖!艾爾登!生日活動,2022-03-28T10:06:31Z,https://www.twitch.tv/videos/1439158065,https://static-cdn.jtvnw.net/cf_vods/d1m7jfoe9zdc1j/efca66e0586105eb7d77_hennie2001_45995385037_1648461986//thumb/thumb0-%{width}x%{height}.jpg
浠Mizuki,18105,【歌枠】Friday Night♪ 唱唱喜歡的歌♪【浠Mizuki Karaoke】,2022-03-25T15:06:57Z,https://www.youtube.com/watch?v=kCGHzhncYmA,https://i.ytimg.com/vi/kCGHzhncYmA/mqdefault.jpg
懶貓子,17928,【#Rumi加班配信】SC / member → ＋配信時間？！【Day5】｜Rumi/懶貓子,2022-03-30T20:14:03Z,https://www.youtube.com/watch?v=eFzcVzohZA0,https://i.ytimg.com/vi/eFzcVzohZA0/mqdefault.jpg
杏仁ミル,17888,愚人節...所以你今天上當了嗎?,2022-04-01T15:10:45Z,https://www.youtube.com/watch?v=fW6b0bYefoU,https://i.ytimg.com/vi/fW6b0bYefoU/mqdefault.jpg
杏仁ミル,17242,CH4NGE - Giga 【Cover by 杏仁ミル】,2022-04-02T06:30:11Z,https://www.youtube.com/watch?v=43E5MqK80oo,https://i.ytimg.com/vi/43E5MqK80oo/mqdefault.jpg
璐洛洛,17037,【原神】風神溫迪の聚怪!,2022-03-23T14:56:55Z,https://www.youtube.com/watch?v=sNHrRtZr2a4,https://i.ytimg.com/vi/sNHrRtZr2a4/mqdefault.jpg
李李鈴蘭,17035,【狼要來】翻開鈴蘭的寫生繪本LA,2022-03-17T13:43:12Z,https://www.youtube.com/watch?v=oBNMSnMpHfk,https://i.ytimg.com/vi/oBNMSnMpHfk/mqdefault.jpg
杏仁ミル,17015,這個時間算是死人時間嗎(´・ω・｀)？ 今天有上傳新的翻唱唷!!!,2022-04-02T19:13:37Z,https://www.youtube.com/watch?v=141Cogbd2EE,https://i.ytimg.com/vi/141Cogbd2EE/mqdefault.jpg
杏仁ミル,16512,【閉店事件】夜班少女在咖啡店打工的驚悚遭遇【日本恐怖遊戲】,2022-03-30T14:08:53Z,https://www.youtube.com/watch?v=dme0pMqre-E,https://i.ytimg.com/vi/dme0pMqre-E/mqdefault.jpg
李李鈴蘭,16216,【官方歌回剪輯】心如止水／李李鈴蘭,2022-03-19T12:30:12Z,https://www.youtube.com/watch?v=zMAZiIxlf2c,https://i.ytimg.com/vi/zMAZiIxlf2c/mqdefault.jpg
杏仁ミル,16085,大夜班死人時間【突發】,2022-03-07T21:21:40Z,https://www.youtube.com/watch?v=dR8n85--F3w,https://i.ytimg.com/vi/dR8n85--F3w/mqdefault.jpg
菲フェイ,15398,Fei. 新衣裝發表👚開心換新衣( *¯ ³¯*)♡ | !YT !LINE !VPN | 3/19,2022-03-19T03:59:51Z,https://www.twitch.tv/videos/1430030018,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/71ab0c59d1b85faa29e9_fei_z_40637635995_1647662386//thumb/thumb0-%{width}x%{height}.jpg
杏仁ミル,15384,ねむいけど、APEXします。ダイヤランク回し,2022-03-28T02:20:28Z,https://www.twitch.tv/videos/1438968187,https://static-cdn.jtvnw.net/cf_vods/d1m7jfoe9zdc1j/6d594503af298fdcfd19_vtuber_amiru_45993079917_1648434024//thumb/thumb0-%{width}x%{height}.jpg
李李鈴蘭,15274,【鈴蘭精華】健身環－我就沒動怎麼會喘｜2021.12.21,2022-03-16T12:00:25Z,https://www.youtube.com/watch?v=znLc4dm5Vvc,https://i.ytimg.com/vi/znLc4dm5Vvc/mqdefault.jpg
浠Mizuki,15237,【突襲歌枠】午間唱唱【浠Mizuki Karaoke】,2022-03-31T10:34:30Z,https://www.youtube.com/watch?v=dnRpPieRaLg,https://i.ytimg.com/vi/dnRpPieRaLg/mqdefault.jpg
杏仁ミル,15066,【APEX】和可愛的妹子們一起打槍槍！ft.法元明菜、カグラナナ,2022-03-27T12:37:48Z,https://www.youtube.com/watch?v=b7PQFsJrMBA,https://i.ytimg.com/vi/b7PQFsJrMBA/mqdefault.jpg
璐洛洛,14768,🔴LIVE【靈魂潮汐】戰力17萬阿卡/莉莉感電隊，主線第六章衝衝衝！一起來絞盡腦汁解謎過關卡 ▹璐洛洛◃,2022-03-11T18:18:52Z,https://www.youtube.com/watch?v=TSn6Vm0LTsY,https://i.ytimg.com/vi/TSn6Vm0LTsY/mqdefault.jpg
李李鈴蘭,14727,【狼要來吃棉花糖】哇賽🐺 #李李鈴蘭,2022-03-11T13:53:48Z,https://www.youtube.com/watch?v=obsXDsxqSHA,https://i.ytimg.com/vi/obsXDsxqSHA/mqdefault.jpg
星月櫻奈,14590,【cover/歌ってみた】心做し/蝶々P[星月櫻奈],2022-03-14T10:00:13Z,https://www.youtube.com/watch?v=My7tNFWC6-o,https://i.ytimg.com/vi/My7tNFWC6-o/mqdefault.jpg
璐洛洛,14543,【靈魂潮汐】4-6終末之地－探索100%懶人攻略▸龍靈島/雀靈島/龜靈島/虎靈島解謎速通、BOSS王關打法注意事項，看完10分鐘就解完! ▹璐洛洛◃,2022-03-08T11:15:12Z,https://www.youtube.com/watch?v=kvKQZFjWQGs,https://i.ytimg.com/vi/kvKQZFjWQGs/mqdefault.jpg
杏仁ミル,14329,這個叫做再一次!!!!!我們要合力跟網路戰鬥還是遊戲呢?【戰鬥方塊劇場】,2022-03-06T15:26:47Z,https://www.youtube.com/watch?v=h9oHfU0SkKk,https://i.ytimg.com/vi/h9oHfU0SkKk/mqdefault.jpg
懶貓子,14322,【#雜談 #２１】懲罰結束！！！禁酒解禁！！！！｜Rumi/懶貓子,2022-03-06T17:56:14Z,https://www.youtube.com/watch?v=FvI-0l8t2GI,https://i.ytimg.com/vi/FvI-0l8t2GI/mqdefault.jpg
平平子,14292,【生日派對】今天平平生日⚡User有沒有空？不要來喔！,2022-04-02T21:04:37Z,https://www.youtube.com/watch?v=ss5wbDXAQPk,https://i.ytimg.com/vi/ss5wbDXAQPk/mqdefault.jpg
璐洛洛,14263,【原神】大佬來開秀18👊▸下次還填非常簡單！滿命滿精八重神子&優菈×單人SOLO，2.5深境螺旋12層全單通！武器面板與聖遺物展示 ▹璐洛洛◃,2022-03-25T13:45:11Z,https://www.youtube.com/watch?v=cKvjkeD3xAg,https://i.ytimg.com/vi/cKvjkeD3xAg/mqdefault.jpg
懶貓子,13364,【#雀魂】到達第4名立即結束 ！！【#參與型麻將】｜Rumi/懶貓子,2022-03-12T13:37:14Z,https://www.youtube.com/watch?v=oiZ7raSD1ic,https://i.ytimg.com/vi/oiZ7raSD1ic/mqdefault.jpg
十五號,13173,【一周年】這是一隻普通的石虎【十五號．Vtuber】,2022-03-21T15:40:26Z,https://www.youtube.com/watch?v=sylRFF37nyo,https://i.ytimg.com/vi/sylRFF37nyo/mqdefault.jpg
