ID,Display Name,Alias Names,Youtube Channel ID,Twitch Channel ID,Twitch Channel Name,Debut Date,Graduation Date,Activity,Group Name,Nationality
## VTuber Group Official Channels,,,,,,,,,,
13992a4fb59649ada3a2adf027b5b35a,Michelle蜜雪,,UCxHJ4N9alNHhKmKmoTArULw,31647565,michelle_tw,,,Active,,TW
82a5874e395e4c71a10e1752ce4950f8,鈴音アオイ,,UCG2xCH4AJ9ILA0nlerUAzRg,30679404,wusaki243,,,Active,,TW
eafb808b078844fdab1d8ed561dbd462,柳葉魚子醬,,UCbky522JkEFHVonNT2MsmFA,,,2022/2/25,,Active,,TW
1053fad74222424c83f1498fc7896d75,Allen.V,,UC-JZK7rihk1CtP4U8j13Spg,,,2022/1/31,,Active,,TW
2afeb8ff2471460da2f02cb36c0c6345,希爾芙Sylph,,UC-mKdzwRjbx5CsDUgoMAGXA,,,2022/2/13,,Active,BorderLive,TW
b33c4231c70d41ecbf95ec4dc6fbb0ac,阿瑋Awei,,UCbregBTQSiq6lU7903WIXVA,,,2021/4/26,,Active,BorderLive,TW
6bc0871ce50142a3804f55fea48abb7f,Asune Caco,,UC9i9vOsh2avGhuILSaTWPvQ,,,2022/3/9,,Active,古代音楽研究所,TW
8ae8129571fe478283e45a20972b94c2,神道能,,UCnkC-CltIG3iWg4JS9WCj7w,,,2022/2/2,,Active,,TW
2ce65a2b0dd14d80afc6dd18b440bc06,黑咲戀太,,UC2Ku7i_YhlroFFsOYaNSBkQ,727127675,kurosaki_renta_ch,2022/2/13,,Active,,TW
4af53c3526f7435a8aac99f42dccb392,米洛,,UCVPIna9dM6BmgrH1HYfhSNA,706388632,milo_lonewolf,2022/2/8,,Active,,TW
3fa37be4357d45529cf74ed406515ae4,什草ピーター,,UCmmPAEt81NSD7JH5zs5NY9A,,,2022/2/9,,Active,,TW
aa01cbcb27284ace96817ddbfafb785e,長木友勝,,UCgWV9MBC13AZ1azyny4J_Rg,,,2022/2/14,,Active,,TW
5000b613025542c498cd6ab2287865c6,貓白MaoBai,,UCF_2viuD5oxckwJcF9PNTVw,595298711,mao_bai,2022/3/14,,Active,貓麻生產社,TW
8db6aab32c8e45c8a70d0850bfcd3e5c,大桶哥,,UCDvCHf5vVuEomj6OG-2D6Yw,429168195,da_ton_brother,2022/1/31,,Active,烏洛工作室,TW
83f96fd6cab64f4da581c50cd2a31b82,甘蔗是我,,UCd3f39XnUMmjDJ6eBZLR-zA,625508948,eeewdoog,,,Active,,TW
ee0763f3339d45b493bf45488a8e7701,梓芊,,UCGWGTr5hy_XUROP7c3T8FJA,52345423,pandora0407,,,Active,,TW
dc3e05e0c12b4e0a93dc230f30925ee0,土司喵,,UC_VrCOENTdGk0czz1Sy0TWg,238255190,toast_meow,,,Active,,TW
70767b08ebd9437b980405c3aba89434,墨茶Sumi,,UCSDzRlcRQlOPxyhlEhT3Jnw,674975128,mshixx,,,Active,,TW
6c7336d4605540c6871de5f96874129c,棉花糖咪寶,,,52434696,meime033,,,Active,,TW
74acc3b3c4db41d2a13cce887ad2a856,瘋狗安醬,,UCIHbuwTjB9ItyR8Bfn5nl-A,129244181,estateangela,,,Active,,TW
cf66d52e3a4146dbaf03c1578fc25c47,菲尼拉比,,UCu5bJgRAWqNIel8P7isOkEg,785135243,finnirabbi,2022/2/12,,Active,AuroraLive,TW
7180d8a493134a9c932fe790eb17f2e9,深海トロ,,,30505215,torozai,,,Active,,TW
7299d6e9ebff46c9ae859fa5c6f27206,猫屋敷楽楽,,UC2ilwdJClmcwKgBl84kA5Zg,,,2022/2/20,,Active,,TW
948c874aac8c4c7fa088b380e79b2154,四錦,,UC6gE4l93w_d3IFAibQ-uimg,,,2022/2/24,,Active,Twilight Official Studio,TW
60716febdfe949248e8f67d85634bec5,小帕Lolipop,,UCoB5u0wk2kE9HiCKimQhDiQ,,,,,Preparing,,TW
d4b4a16e0ccc4bb49ff82c8584e6ed79,史萊貓レン,,UCNPqUaEUyanJASQLQEIPovA,,,2022/2/22,,Active,,TW
9265e640081f4625bd36cd1235c75bc7,紫藤堇,,UCgT4Oe--hch3cgHm2qGawYQ,,,2022/3/21,,Active,花遊工作室,TW
d6c4708f6eb94ac6ad7668363b132248,人偶・薩賓娜,,UC0asdlSa4Z-G0_axuU3_F3Q,,,2021/9/14,,Active,,TW
6fa20242354646ad8e8feea8d52e514e,芢森巧遇外星虎,,UCettTbD77TLZfv8CLlPpyAA,,,2021/11/9,,Active,,TW
ff445c140e9a4211960268c261e18fba,牟毗,,UCcurhd0cegemGnaAdRI02xw,664129954,mobi_asp,,,Active,My Friends,TW
ed051ffc6cd643c287a678fea774e644,小郭郭子,,,614430025,yu02727,,,Active,,TW
f84598913e654789a80556fd38388dfb,野熊69__,,,157861307,bearwb,,,Active,,TW
17148f2477dd403ea3903391ef594e4a,花見 伊歐莉,,UC0qs9rp6yc_VZlhmmIiZl5A,769151722,hanami_iori,2022/2/26,,Active,FreedomLive,TW
3b83206e75d14605a947a0b0b24650e0,霄月スミレ,,UC_GjJ9a87dxpEB7AsA1bBOg,,,2022/2/18,,Active,,TW
44647c7c61654ebd90da2a74debd390f,拉瑪爾,,UC8tH1qX2DaSMSAU7UwrSX3g,,,,,Preparing,迷霧主義,TW
51641337f3994e3fba9cfdc2a2ef2587,Kumi 骷咪,,UCLGfvRkfmN4PZ3caoDbWGyw,,,,,Preparing,迷霧主義,TW
46388caf23e34f09b145fff0fa25b897,飴谷薄荷,,UCHE21fhmVUe0w_XyQsq6cxA,,,2022/4/8,,Active,迷霧主義,TW
64199c3fe4914883a1a9b4a68dc332be,布魯布比,,UCYPpnlj3O7l0xnh1Z_X8NEw,,,,,Active,迷霧主義,TW
a13421f0201540ecaccd5c207b15c425,雀喜,,UCYDXp3k0NFCRr_225Ndblzw,,,,,Active,,TW
74c26216c39a40d1a9f1c5f63fa4d344,阿庫姆,,UCKH5aC_fRih812ZQaxeYfeQ,,,2022/2/26,,Active,道具屋【玉兔】,TW
4fd21f7726694ecfb8e81e5352487a7b,熊実愛莉,,UCaCiUQD6kh6e5AbiRqkmzaA,,,2022/3/5,,Active,道具屋【玉兔】,TW
4cd21df2b76148b182903cc0aebe2bfa,法斯卡,,UCTp_Ch1TqOjU_cPEDaSiLCQ,,,2022/3/12,,Active,道具屋【玉兔】,TW
2dcc04e8235944c892d907124368dd0a,Sei,,UCShBkhfMkOZDCMC3ZwTbA-Q,,,2022/2/17,,Active,E.M project,TW
cd7d13cabce747ab8a14bb4e5eb6b35e,Flosterna,,UCZnm108BAAWw0gZW2TbrpQA,,,2022/2/17,,Active,E.M project,TW
af34d62a8f4e4ca180c11f11c2832893,七日 -ななび-,,UC37ea1HQnAwvZvqJPk9AbZA,,,,,Active,,TW
b4bf821f6a6a440996f4fd9cddaf250b,褻君わいせつ,,UCR5dFhZpMlmieeDbVvowBVw,,,2022/5/19,,Active,VOICEMITH,TW
f2fc16c030a448ccb689d74d4341d943,熊姬亞特子,,,748867624,kumag_yatezi,2022/2/18,,Active,,TW
ba795eb1ea0f4fea888b1bfff3d5be86,安全第一,,UCPXrapimz2Ob8n0THbU6A3A,139781466,tw__safetyno1,,,Active,,TW
e68d9d0d1b344998b5b8adc60f321b50,色畜樂色,,UCsceOEcyVYda0L2y6MReYOw,,,2022/2/26,,Active,ViSIR,TW
4510505f66574ae3b11c46e5b90d6238,織海珊雪,,UCKC66Sml0LgiwMvbSYRT1Wg,,,2022/3/5,,Active,Twilight Official Studio,TW
809ddec4aec2402ea41adeba2f8520ec,炘炎少主,,UCab3RhYCRIm9fq9EjOsL5ug,73571871,arthurblue5566,2022/2/25,,Active,,TW
1a8be5226a104221a626f597f914f6d9,相葉 夕海,,UCb8QPS6FgOTGe94N3ll1DUA,,,2022/3/5,,Active,,TW
f220baaf52864d7eba4b39877bc2afd2,糜蕾,,UCMMo1w2AY2Z_VRhKrADrGIw,,,2022/3/6,,Active,,TW
58a7971dac7743f88db19b4d62b93b09,慾神_餅乾,,UCkEaZc9XKJMm7VXlWmSLTSQ,,,2022/2/22,,Active,,TW
549ccdec24884233bd675a2bab77cacf,茜月しっぽ,,UCQP1Ho8YEaWHDmjz1jiNfHA,,,2022/3/3,,Active,EvilSpina,TW
844adbe9800c4c52863267075afd2c7f,西葉_玄武,,UConXlcpqI7agOqZkqjLq3hQ,,,2022/2/26,,Active,,TW
1db07a24fd844044a0587f6f17ad73d5,Zero／ゼロ,,UC_EefG9TjiJ8nFNDocjmNYw,,,2022/2/16,,Active,,TW
4a7532b8800248018c0ad12a4483f0da,沄,,UC7u57wQPf5skTPdt2i8SuCA,757662794,yuncable,2022/2/22,,Active,,TW
d23dbc9d1db64c42821697d1bac8fb66,石咚,,UC-NOJfWb5u3TjST3ayNJnOA,,,2022/2/24,,Active,,TW
34be9dba6fba4fdb8b5ceacb58e4df73,寒月凌,,UC-3QtO02Xevs1mxgI_3SAnA,,,2022/2/25,,Active,,TW
c292642786bf4bc5b90de4bd8ff75314,米珞克緹,,,771343923,miroketi,2022/2/26,,Active,,TW
8ba365057cdb4ba5ba9c27c02c7c7f3d,丹青鶴白,,UCpTDtPkErwvcFtxaxsiwhUQ,,,2022/2/28,,Active,,TW
53a39a5e2de449ccb192683b9df38fdf,歐拉郥兒,,UCYcZ1BdCRRiXg4M0qg9lxQw,,,2022/3/17,,Active,,TW
489752f0b42c49b785d43f1207429983,莫伊,,UCePFQ2BNSjym3qjuqwfi1gQ,,,2022/3/19,,Active,AURALIA Project,TW
1b863baf309a4ff587385012bb5bde51,柚子星球,,UCfbNAQbYHBOvUNuXgToeEaQ,,,2022/2/25,,Active,,TW
9b5bfa83a91e411fbeebfb68e8a56733,九茂地花崎,,UCctLneyldqn7AAgYNMeAZrw,,,2022/3/6,,Active,My Friends,TW
f26cb94484744606b83e2dcb45e6bab0,槐葉,,UC0jaF0j7d81DmlYZ9MqfsFQ,,,2021/10/31,,Active,My Friends,TW
313ac2707d2548d18d1dfb62809ae162,夏月ヤミ,,UCIittFh8XPoDnTfj5QHA0Iw,,,2021/10/2,,Active,My Friends,TW
a84b1b6deabc462b9cf994fd02304b5b,烏萊,,UCSx9PRaj7wvN8gh0-JEhhiA,459253120,uriah0616,2022/3/3,,Active,,TW
df292544db27442ea21604a7c6217587,栗松三鼠三,,UCs-AisNto224U4Usvu9uP7w,,,2022/3/3,,Active,,TW
fe1304d2a7694657a0922ac4fee53977,樂媞絲,,UCMepETi7bPucuTzIR6u4R0A,764856697,lettice_0605,2022/3/10,,Active,,TW
892179d0a46446e1b12a95f2ea66bc25,墨青 玄,,UCQZQffZIYXygMivAel1ZYOg,,,2022/3/16,,Active,,TW
8881d23b0a3c426590c8a2509e363ec1,布麗姬特,,UC2yMFRJys_9FepK_q97bW0Q,591786042,bridget013,2022/6/16,,Active,異世界瘋食堂,TW
25b1a8ceab1d439491fb4e98013cd0fc,BEAM,,UCTfzJSIGS5YhGZK-9NsOAbA,516629585,ggsunbeam,2022/3/18,,Active,,TW
9959d43cae9b49dbbcd666f742322b4a,鬼熊隊長,,UCvSTE01VX1JeTar8dZ8_vRQ,46587127,bear_ghost_haha,2022/3/13,,Active,,TW
6d144d78d2284fbcafa2428a5d132733,柯姬之助,,UCluFRFWxMKuSXfXmf--5KRw,,,2022/3/18,,Active,六月草.studio,TW
d8520b0d7b424141bf19b3254d264960,諾拉‧伍德沃德,,UCBNoc8mXnnM37n12R36_XjA,,,2022/3/15,,Active,,TW
25938d6d61cc45379bb0b98da7924ddf,方夏,,UCeoTcQVD1sCu1b1MtE_blLg,,,2022/3/15,,Active,ViSIR,TW
3034b51ec8ad439fa7033773a72a5c4a,淕弦,,UCu8xuhZkz9Rl4G-YscBJmRQ,574266993,luxian1215,2022/3/19,,Active,FreedomLive,TW
2d20aadf97d847939178a297b535b431,笑面狐,,UCJvYBrxDo7SYOX36aABGQDA,,,2022/3/6,,Active,,TW
53707f0116dc4fca8614ac7139e40b83,喪屍迪,,UCVI3_BzyIi33nUivbCF1l9Q,,,2022/3/6,,Active,,TW
981bc32a814241b590ecf46dd27e2765,宿 しゅく,,UCWfy5yU-ExAOkQuv6NAqxfA,,,2022/4/1,,Active,,TW
d2e2645a97a14ce4b58a7884c0e6ec56,鹿羽,,UCIPz3R_e5mvm0xVNVz1TQxA,,,2022/3/6,,Active,,TW
efc7f29b231e49e98794d834524d26f0,威晟,,UCYBGemGRDiJNdOgHY_s2spQ,,,2022/3/15,,Active,,TW
e1aed32d3a9544cd94f3a7be4aa3cef1,月櫻琳琳,,UCwLEI_3uBqJYIeIGMC12hxA,,,2022/3/5,,Active,Dream Live,TW
5aceca0d39fd4d5f855d7455044ab546,多拉姆,,UC9X_7DRbCxLaspWSZfHYwuQ,,,2022/3/1,,Active,南臺科技大學多媒體與電腦娛樂科學系,TW
712d031e7f004ed99aa1dfdb176cff32,一隻金魚💧絢璘,,UC5nsGmqIi3lgeK_QOb3ReOQ,,,2022/3/11,,Active,,TW
e773129f910c4bd182f3b702c9ec1b55,佐鳥 華,,UC6ObDqOrz9kBE0fV4X3Byvw,,,2021/11/6,,Active,,TW
12479712313d4ddda715483e1f93ee9d,芙蕾．伊莉法,,UCLKFvqjJ2N0182YtmzO7veA,,,2022/3/15,,Active,,TW
036b6408580946fcba5a1550e0fac848,心造エクミ,,UCXpgBvX4DzMbqcfLe-qP-LQ,,,2022/3/11,,Active,,TW
d35222a79d544f86a110a396a92ae2a6,金時芋子,,UC9yCi3ncaTd8zx9qqvF1vDQ,,,2022/3/13,,Active,,TW
684aeef535fb4dd2a483746cdaab5065,蝦蝦桑,,UCnTCphX4cG8X6ujGCF-bROQ,722548294,resharis87,2021/8/11,,Active,,TW
defbc693cb874182807b768593439616,札奇Zackeyz,,UCll_ZwHSd6NLmkUBCND3vJw,,,2022/3/13,,Active,,TW
7a88afc5eb644d76b35ed4ca968259bb,吧噗,,UC4UG8DZVDlA0RoH6FodhcFA,73288027,babubuuu,,,Active,,TW
6a963053004f4deaa0dbdf875db41879,山影春,,,582434402,yamakage_haru,,,Active,,TW
50bac4e1de9f42939d606e238975dea6,Caterbear毛毛熊,,UC6UopRypu7GxC7gyORd6ryQ,,,2021/10/4,,Active,,TW
6cd8cdc530d14e2d9d0a9cd20cb6b05c,名無シユキ,,UCsq7gvUSvwLAky681bYkqZg,,,2022/4/17,,Active,,TW
3809ec8a42634d11aa1b7b8f99755c6a,花花はな,,UCtlKvOrkEtQ2qLtyc7vSu3A,95837807,mayberuu,,,Active,FahonLive,TW
4b46f48250b2439c9c9dce6d5d9ad93e,アッシュ 灰灰,,UCHzJGzYxIMc2fIIpipagtXg,,,2022/3/7,,Active,,TW
00ff650864404d0c9ce155ff4a82d804,蒔冬蘭,,UC5TjZZKMcuzvEFlrh4eL98g,,,2022/3/26,,Active,Psycho Live,TW
d0cc70d7af574c859224db92e6e61ab2,七桃莫茉,,UCqn7FbnggWx-Gxv4D6rD9HQ,,,2022/3/26,,Active,Psycho Live,TW
81bd7857ad3941ffa5c5533a568a161f,奈央海,,UCibMIIO1lVXFITeeyan8yDw,,,2022/3/26,,Active,Psycho Live,TW
91bd8d13fea541dfb78db7b94b24475d,BeeEe,,UCoKp8LcoqALte-O7H93xqhQ,,,2022/3/14,,Active,,TW
fe70a0055df1453a82bea6582d3072fa,袋井莫莫卡,,UCJ8JQcH6wrFPBr0tplDglkg,,,,,Active,Medi Stream,TW
4571c7a211b945f3b608c0066f7e73e4,ねこ咨咨,,UCvwD8Eh3-OapdsoR7Yb8Jhg,774886152,zizi0218520,2022/3/19,,Active,,TW
e350c8b7e41045419ee1ac73bc78921b,夏伊拉,,UCQukyLt2W7dRaUw9r3vkHPA,,,2022/3/25,,Active,,TW
bcda880e75204521b4c478245c56b649,手偷洗,,UCJ5pwSYLz8WMOSPvCJys7RQ,,,2022/4/1,,Active,,TW
b1b462c602904499a13c056be34c6dd5,榭伊,,UCXxUxZEkRdZUZ5o3PcC_eUA,737165878,shea010,2022/4/9,,Active,Mirolive,TW
15cbed02d2f74630b04b73515909c1f4,Kilin,,UCagMyeOwiiCvknElRC0_cGQ,780003806,kilinsart,2022/4/9,,Active,Mirolive,TW
e17f42aa104040deae2ee3f3b1e85ed8,肉肉薔蒔,,UCWR2gJU1YY9zpASHEpMfTVg,762485784,aishakumo,2022/4/9,,Active,,TW
956591dc2e40411688b8f8e3079bc5e3,白旃,,UCCQ_jiZJAvMH1O7fALm5Xmw,,,2022/3/13,,Active,,TW
619b328f23aa4013b52d28fe114df714,俛冕,,UCGLGBYI7mypDIMhgCZq18yA,,,2021/9/11,,Active,,TW
90c317900736475a8c5cae632bdd0960,公視小媒,,UC62U5wc4o_VZTNecAkR0yEg,,,,,Active,公共電視文化事業基金會,TW
6abc31f472254871ae3740532148ce32,貓吉拉,,UCwoNocDpKW-JR87dn4dllow,45460316,nekoyn525,,,Active,FreedomLive,TW
3c5b24ec5e7e4451a917bb1683298c05,禾田加奈,,UCNGKw7M47KNzmxkNMFAE9Wg,,,2022/3/18,,Active,千末工作室,TW
823311ac8226476e8d1e323f536bf8b1,空条千子,,UCxPPx8b_88vYhqZNjU3zYWg,125729494,kujosenko,2022/4/27,,Active,ViSIR,TW
5b1bd72acc95440cb3aa381c89cfca3c,小悠Yui,,UCSEu4DRThb4KEuVHO-GXtIg,,,2022/3/16,,Active,,TW
4b79f7afd84a42b98d11bd1c5cb6478c,比亞．穆西卡,,UC3m48I8fHNBuEXHfuy2ppdw,,,2022/4/8,,Active,千末工作室,TW
9cfe61128e134f8dad9bb6ebf568cd71,菈菲雅拉,,UCsYtu5yoAPvVHXkEI_QKiQA,,,,,Active,千末工作室,TW
1204e14e13fb4e1e9dcbd47e1a8dc7b2,趙錦漓,,UCu-x0Gj5fV-Vicg5FgCBmkg,775730721,lily_glacage,2022/6/30,,Active,點一璃,TW
f5f500245cd24da7af9bc04367df119c,金星ゆゆ,,UCvdFXGU3Mr45A81gMtWbiLg,,,,,Active,,TW
d96db1b8dd3947ccbbcbd4c3acb8f1f2,茜音噠喵,,UCr-sQ4c9wsZ1adVjtfwQLYw,,,2022/3/20,,Active,,TW
d19de39a129847aa9f8761637d7d2ffb,鱗星優波,,UCFI3ge0aBZiB5TkH195h94Q,,,2021/8/14,,Active,,TW
751a1af9bddb4aab9d7194b20a9dd3f1,肥羊皮,,UCe94T84V8g_IkvzYuvVVuww,,,,,Active,,TW
f8e0c9d2a90446deb9ee3c3378872204,諾o犽,,UCk-gpCliarOQKm_ghr-9UPg,,,2022/3/22,,Active,MoeLive,TW
21215ff19ff44fd3916f28bbc10a4684,卡林 Karlin,,UCDUokKPfPJLjImba_7U04qg,,,2021/10/16,,Active,,TW
bf6401d2159c40a8a616defa8c2c4a66,水天一色,,UC41Tg1C9qvMiWiRz6uj0WPA,141114388,mizutenishoku,,,Active,,TW
68da57d983e34588a1bb37783d3c4074,走路馬卡龍,,UCjZjxxhVnMQmsmhISW9iqtQ,644287351,macarono_,,,Active,,TW
18bbec69edfe48bab0f650aa5a8815e3,淵白,,UCtLEkXXTnMD19lgOSxIHfwg,,,2021/8/8,,Active,,TW
cd6b428bead74294b2d660b49a58edd3,熙羿,,UCQAK53_Vn19Tl0nRHLBn0Ng,,,2022/3/30,,Active,,TW
5c164e07f385482181bf3289b030d748,葉月 Hazuki,,UCsIBbeApZk3ZKq2khrxpMNQ,783020590,hatsuki_vt,2022/4/2,,Active,Studio Sailng,TW
08a9cb204a03447bbba896df3ee6a096,鈴狐れい,,UCVUftumdGBiCw9RlvrHIujA,782276277,suzukorei01,2022/4/5,,Active,GuardianPB,TW
390346240f4748bd9d81e472411c20c2,流川莉羅,,UCCJqTW2XWGbN1l5jYMd3zMg,784580347,riloruru,2022/4/10,,Active,Studio Sailng,TW
dca4ac320dfd431b930d798a34f6056a,雨森,,UC0CL7la6qAjW9LyCAlDGrtw,,,2022/3/26,,Active,AUNeed,TW
c92baa46ff4e41c9918ad2427c0853d6,卡卡,,UCW_559Q38YK-NVkd1AxfinQ,230213165,iamca6,,,Active,,TW
6e6bcf1103414c018dea36c031f7940e,麥克風林昱欣,,UCCDduWG0N4VDnRlMAUnnLZg,,,2021/10/24,,Active,,TW
fbaedf1cfc684f70b539e6a0ff6698be,空太醬油,,UCi0tVo1rwx3AgiZAMjEdXIA,,,,,Active,,TW
d82939a16fe343709d51fa2d2c81efaf,沐梓乃,,UC5qdY2PJWIFXOXQM8NIIy6Q,,,,,Active,,TW
44ae1f339250472c82d1fc4ffb3610ad,蘇雪霏,,UC4CbDxYuMvVA3g1-PA1ONDw,,,2021/6/18,,Active,,TW
bd13133d6bab470882029bb37b119d59,鈴木蓮華,,UCt96sDPdrJiyI1qQ1Tv_bPw,,,2021/9/12,,Active,,TW
906fcc288c6840858711cb82b4ebf5f0,朱桃桃,,UC4hFgxCp8rBUJhuc88ev7Hw,,,2021/9/5,,Active,,TW
f7758d944fd8438a86bfe1235c7bcd17,林思lins,,UCNKKcCYLel41Q-7sJCyRGHQ,,,,,Active,,TW
6695a7e8f824489881f2c321501a36a6,南瓜男Pumpkin man,,UCDkRIRRiVVxHuoQ8nN5gRig,,,,,Active,,TW
4c34c44a98974b709f7dbc7618847fd6,朝朝,,UCZlzZzJUHmvgSVkDoGvQiYg,167257993,5l5l3,,,Active,,TW
80c426d23cdb4dcda1d1a0a1bd7e0245,阿嚕,,UC4SIhSUvQ8scCT1mMGWmcVg,36692080,sun294g,,,Active,FreedomLive,TW
1e10c82a40224474bba81c3a9e293c51,庫庫雷,,UCg4_S6Dwd-9zNltAqNtN_Yg,188698905,kukuley_97,,,Active,FreedomLive,TW
749fa09f2f25451183049d93f6e6f683,亦哉いちや,,UCURVmxf1iseogmw_OuTPPKg,,,2022/4/5,,Active,,TW
8ee549546bb14154b5e1fcaf3dd51f09,水宮七璃,,UCtUfLRS60WoWn928B9BrzkA,783851621,mizuminanari,2022/4/16,,Active,波塔學院,TW
731f576b7a2a401a876cdfe589933fba,魯尼Loonie,,UCXXugcZ-_gYo2SRSfVICPIA,747941440,loonie_1214,2022/4/4,,Active,,TW
44ed1695f2ea4c7790735fdd335aae78,花麟有米,,UCZgEjK63-DOs1s42kLioc5A,730692210,wander2_yomi,2022/4/2,,Active,wander²,TW
d91ffcc2823f4121a2caa347a8c2a507,兔月,,,74193895,totsukiii,,,Active,,TW
ba69459b796549308814eb22ee6698a1,雷獸。蒼,,UCeEB95VoPf9HpoyDgyKhiQg,,,2021/11/20,,Active,,TW
f560e7811b454fe489044165c53dba83,十六夜‧ルシフェル,,UCn8Zne2bz0dILU3naIpZWsA,,,2021/10/16,,Active,,TW
1756e5a7f5a04ff6a7b5f482201b5cfc,愛愛愛愛愛麗絲,,UCdUlkhQutufAxWj3cteDxyQ,32801528,aaaaalice425,,,Active,,TW
3a44da0674144e61bff60415cc09a678,淵瓈,,UCIw4TCqCzzwDRpnbhoXt9cw,,,2021/11/19,,Active,,TW
00156e6583fe4923b7a32d8564e3ea4c,鹿原 凜,,UCxK9Tx3X5hWjzhsHvrogG5w,735861711,kahararin1225,2021/8/28,,Active,,TW
afa6efed738f4865baaf817c39e683b1,八岐野,,UCRjIJ79-R9Gud9utARvEJGg,,,2022/3/24,,Active,,TW
e830bc94ada641ec8a3e67bae107dd64,阿夫納 •卡俄斯,,UCuBmT7aoteK3xRElD8Rx1NA,741318957,avner6969,,,Active,,TW
854282eb3f32406aa85dd53f14748228,千層兔餅,,UCuugCGArOPAKHAcKdunsXwA,425955025,s17116222,2022/5/20,,Active,,TW
36beb36f581f44d393dcf0af2b194789,沃夫曼,,,29906809,lswoofman,,,Active,,TW
3e41189706dd483db4e407c295b058ce,Ayane あやね,,UCtW55LhFWOOxajoJj0ueZmw,24454182,ayane1019,,,Active,,TW
091ac99f10804fe3b417a0f285731b4e,烏瑪咪x搽米,,UC_A_mG7PFh3xpHEh9tcVdkw,781157350,umamixchami,2022/3/29,,Active,,TW
9f94ace22403466498f9739c7eead043,金水旺,,UCgtoG5ESLtCgvmKLgpNvhTw,,,2022/4/4,,Active,,TW
ba2b5274997b4bf2af6bc69290463f35,燁暒,,UCwhSSiQUPK--htxX_Ay05bg,,,2022/6/21,,Active,,TW
ba654048cca44792b683eb7c929654aa,Lily*リリー,,UCawXy20GwJBYN7T9GWDKDaA,,,2022/3/26,,Active,,TW
6d2945d11f504edb9962f742b54f6553,雷吉 尤尼福斯,,UC9OV1f7mHZR93deEJvaCBdw,777435801,regi_unifurst,2022/3/27,,Active,,TW
afa1e143e03146b9b1b4f2745294dba3,TKIY,,UCLFjaBTYyE-nTilpRvHAfaA,,,2022/3/26,,Active,,TW
d889f67fe7b84a38a9742ab2a47f346a,緣醬Enchan,,UCnLD_X_sYv2xUBOdttZQz7g,252646202,enchan_2018,2022/5/27,,Active,,TW
5389e9712f434d7b8c2341ab60c0a57b,恢糜爾,,UC_ZquMhoJiwPznGavsxN3oA,,,2022/3/19,,Active,,TW
53b98a4bbf49419fb4516525846d4d35,媛媛,,UCkPdu92LmYA3W2GM7ew2jJw,130975821,gamer_yuanyuan,,,Active,,TW
2dce35ef53c345f4bbc667ed6246694a,Watch Wind,,UCqNUafRYPQR476OQUXdKDig,,,,,Active,,TW
1d0a07104c524e53a180c81a4d0f13ff,玉草🐍たまくさ,,UCrxyxzoIN8vOFVtt18vNcsg,,,2022/4/1,,Active,,TW
a49e6e5d3a1b48c8a78e47527c3384e0,白希 Hikuto,,UCWJaPkXGey_lLPotOGeMZ5A,,,2021/8/28,,Active,,TW
72a83f60773546dba886008320809d70,貝兒雞雞,,UC_ZWbMLXrVWQngdyRZuadHQ,418486974,yedda970,,,Active,,TW
95553ad3f0164163af8fd42dae571ddd,花生,,UCz1Tloe9TV-HJoRZ_ZAO72g,142167063,peanut_tw_,2022/4/4,,Active,,TW
2dc0dcb6a02e41b1b37c55639a898a68,里歐 賀拉斯,,UCOc3mIfLYyXQeQ1Txtp_wKA,,,2022/4/29,,Active,,TW
fbc25614b5c24774b849d42ccf45eae6,赤魑,,UC7NAZRp8fhIYKxlSouWpiEQ,792273386,chimei0405,2022/4/5,,Active,,TW
c5a93da1c1a94382ba345998e2bd7459,神月よるな,,UCEfVJF2CwtbpyR1M14JuRLA,,,,,Preparing,Horror Live,TW
aebb6a94560d43fb9807229237897119,丰川稻荷,,UCl3fBxjrxXC3-NWhQbvke-Q,618410398,f_feng791,2021/5/27,,Active,異世界瘋食堂,TW
2bb77726114545919cfdd3a66bc359de,阿斯嵐特,,UCxkoY5EkJkJ89LPkTIDEGRg,,,2022/7/2,,Active,異世界瘋食堂,TW
618c12947bd54793b80846e0de72e652,Lynx琳&Plumeria梔梔,,UCyEir3V8YL5v-hUTeJtNC6Q,,,2022/4/6,,Active,,TW
c79c2ac57f9048eebdc1b9329209e19f,拓始カン,,UC7Qg7kMCAN_69OwuuKREvbw,233689902,takushi_topo,2022/8/6,,Preparing,Smilelive,TW
339b4a73ce92470c97b1626405d5eb5b,雲嫣,,UCQEPJfbDCLdNHKGKhWLylVw,,,2022/4/18,,Active,,TW
bf277797951346fe991c27c79a6c5081,白兔兔兔__,,,274213511,rabbit1102,,,Active,,TW
89d5f313052a4cfb97b7f139fd50f4fe,熊尼尼,,,778444903,nini_bear_,2022/4/9,,Active,,TW
9b33b75521bd43bca3346790ac65559c,果麩塔荻娜,,UCWvIsaoo_ty2hiS_e9MtC4Q,580463809,mtow9140,,,Active,FreedomLive,TW
77ed7f4e7cf04a73841e36cd6ed14ceb,蒼井翔子,,UCq7NW3k7RnxiIPzDt5HKnMg,,,2022/4/9,,Active,,TW
5f9ded46df28474bbd1470d761700f30,冬雪桜,,UCxCXWzeG80_VbhneNXIcKIg,42371507,fuyukisakura,,,Active,,TW
